Date,Adj Close,Close,High,Low,Open,Volume
02/01/2019,95.50132751,101.1200027,101.75,98.94000244,99.55000305,35329300
03/01/2019,91.98802948,97.40000153,100.1900024,97.19999695,100.0999985,42579100
04/01/2019,96.26631927,101.9300003,102.5100021,98.93000031,99.72000122,44060600
07/01/2019,96.38908386,102.0599976,103.2699966,100.9800034,101.6399994,35656100
08/01/2019,97.08798981,102.8000031,103.9700012,101.7099991,103.0400009,31514400
09/01/2019,98.47628021,104.2699966,104.8799973,103.2399979,103.8600006,32280800
10/01/2019,97.84354401,103.5999985,103.75,102.3799973,103.2200012,30067600
11/01/2019,97.08798981,102.8000031,103.4400024,101.6399994,103.1900024,28314200
14/01/2019,96.37966156,102.0500031,102.8700027,101.2600021,101.9000015,28437100
15/01/2019,99.17516327,105.0100021,105.0500031,101.8799973,102.5100021,31587600
16/01/2019,99.5246048,105.3799973,106.2600021,104.9599991,105.2600021,29853900
17/01/2019,100.2235107,106.1200027,106.6299973,104.7600021,105,28393000
18/01/2019,101.7251587,107.7099991,107.9000015,105.9100037,107.4599991,37427600
22/01/2019,99.80794525,105.6800003,107.0999985,104.8600006,106.75,32371300
23/01/2019,100.7807312,106.7099991,107.0400009,105.3399963,106.1200027,25874300
24/01/2019,100.2990494,106.1999969,107,105.3399963,106.8600006,23164800
25/01/2019,101.2151718,107.1699982,107.8799973,106.1999969,107.2399979,31225600
28/01/2019,99.24128723,105.0800018,106.4800034,104.6600037,106.2600021,29476700
29/01/2019,97.22019958,102.9400024,104.9700012,102.1699982,104.8799973,31490500
30/01/2019,100.4690552,106.3799973,106.3799973,104.3300018,104.6200027,49471900
31/01/2019,98.627388,104.4300003,105.2200012,103.1800003,103.8000031,55636400
01/02/2019,97.06908417,102.7799988,104.0999985,102.3499985,103.7799988,35535700
04/02/2019,99.86461639,105.7399979,105.8000031,102.7699966,102.8700027,31315100
05/02/2019,101.2623825,107.2200012,107.2699966,105.9599991,106.0599976,27325400
06/02/2019,100.1384888,106.0299988,107,105.5299988,107,20609800
07/02/2019,99.4207077,105.2699966,105.5899963,104.2900009,105.1900024,29760700
08/02/2019,99.79850006,105.6699982,105.7799988,104.2600021,104.3899994,21461100
11/02/2019,99.40184021,105.25,106.5800018,104.9700012,106.1999969,18914100
12/02/2019,100.9507217,106.8899994,107.1399994,105.4800034,106.1399994,25056600
13/02/2019,100.8751602,106.8099976,107.7799988,106.7099991,107.5,18394900
14/02/2019,100.9601517,106.9000015,107.2900009,105.6600037,106.3099976,21784700
15/02/2019,102.2067871,108.2200012,108.3000031,107.3600006,107.9100037,26606900
19/02/2019,102.1595993,108.1699982,108.6600037,107.7799988,107.7900009,18038500
20/02/2019,101.6284409,107.1500015,107.9400024,106.2900009,107.8600006,21607700
21/02/2019,103.7719803,109.4100037,109.4800034,106.8700027,106.9000015,29063200
22/02/2019,105.2515869,110.9700012,111.1999969,109.8199997,110.0500031,27763200
25/02/2019,105.8396301,111.5899963,112.1800003,111.2600021,111.7600021,23750600
26/02/2019,106.5699844,112.3600006,113.2399979,111.1699982,111.2600021,21536700
27/02/2019,106.3897629,112.1699982,112.3600006,110.8799973,111.6900024,21487100
28/02/2019,106.2569733,112.0299988,112.8799973,111.7300034,112.0400009,29083900
01/03/2019,106.7312088,112.5299988,113.0199966,111.6699982,112.8899994,23501200
04/03/2019,106.4751205,112.2600021,113.25,110.8000031,113.0199966,26608000
05/03/2019,105.943985,111.6999969,112.3899994,111.2300034,112.25,19538300
