Date,Adj Close,Close,High,Low,Open,Volume
25/06/2019,47.13145447,48.89250183,49.81499863,48.82249832,49.60749817,84281200
26/06/2019,48.15086746,49.95000076,50.24750137,49.33750153,49.44250107,104270000
27/06/2019,48.13640213,49.93500137,50.39250183,49.89250183,50.07249832,83598800
28/06/2019,47.69779587,49.47999954,49.875,49.26250076,49.66999817,124442400
01/07/2019,48.57261658,50.38750076,51.12250137,50.16249847,50.79249954,109012000
02/07/2019,48.85698318,50.68249893,50.78250122,50.34000015,50.35250092,67740800
03/07/2019,49.26185989,51.10250092,51.11000061,50.67250061,50.81999969,45448000
05/07/2019,49.21848297,51.05749893,51.27000046,50.72499847,50.83750153,69062000
08/07/2019,48.20389175,50.00500107,50.34999847,49.60250092,50.20249939,101354400
09/07/2019,48.49791336,50.31000137,50.37749863,49.70249939,49.79999924,82312000
10/07/2019,48.97748566,50.80749893,50.93249893,50.38999939,50.46250153,71588400
11/07/2019,48.62080765,50.4375,51.09749985,50.42750168,50.82749939,80767200
12/07/2019,48.99435806,50.82500076,51,50.54999924,50.61249924,70380800
15/07/2019,49.45465851,51.30250168,51.46749878,51,51.02249908,67789600
16/07/2019,49.28355026,51.125,51.52750015,50.875,51.14749908,67467200
17/07/2019,49.00640488,50.83750153,51.27249908,50.81750107,51.01250076,56430000
18/07/2019,49.56309891,51.41500092,51.47000122,50.92499924,51,74162400
19/07/2019,48.82325363,50.64749908,51.625,50.59000015,51.44749832,83717200
22/07/2019,49.93905258,51.80500031,51.80749893,50.90250015,50.91249847,89111600
23/07/2019,50.32946777,52.20999908,52.22750092,51.82249832,52.11500168,73420800
24/07/2019,50.28850555,52.16749954,52.28749847,51.79249954,51.91749954,59966400
25/07/2019,49.89085388,51.75500107,52.31000137,51.68249893,52.22249985,55638400
26/07/2019,50.0643692,51.93500137,52.43249893,51.78499985,51.86999893,70475600
29/07/2019,50.53190994,52.41999817,52.65999985,52.11000061,52.11500168,86693600
30/07/2019,50.31500626,52.19499969,52.54000092,51.82749939,52.18999863,135742800
31/07/2019,51.34165955,53.25999832,55.34249878,52.82500076,54.10499954,277125600
01/08/2019,50.23065948,52.10749817,54.50749969,51.68500137,53.47499847,216071600
02/08/2019,49.16786575,51.00500107,51.60749817,50.40750122,51.38249969,163448400
05/08/2019,46.59404755,48.33499908,49.66249847,48.14500046,49.49750137,209572000
06/08/2019,47.47608948,49.25,49.51750183,48.50999832,49.07749939,143299200
07/08/2019,47.96772003,49.75999832,49.88999939,48.45500183,48.85250092,133457600
08/08/2019,49.02568817,50.85749817,50.88249969,49.84749985,50.04999924,108038000
09/08/2019,48.62169266,50.24750137,50.68999863,49.82249832,50.32500076,98478800
12/08/2019,48.4983139,50.11999893,50.51250076,49.78749847,49.90499878,89927600
13/08/2019,50.5521431,52.24250031,53.03499985,50.11999893,50.25500107,188874000
14/08/2019,49.04744339,50.6875,51.61000061,50.64749908,50.79000092,146189600
15/08/2019,48.80311966,50.43500137,51.28499985,49.91749954,50.86500168,108909600
16/08/2019,49.95462418,51.625,51.79000092,50.95999908,51.06999969,110481600
19/08/2019,50.88598633,52.58750153,53.18249893,52.50749969,52.65499878,97654400
20/08/2019,50.88839722,52.59000015,53.33750153,52.58000183,52.72000122,107537200
21/08/2019,51.43996048,53.15999985,53.41249847,52.90000153,53.24750137,86141600
22/08/2019,51.39640808,53.11500168,53.61000061,52.6875,53.29750061,89014800
23/08/2019,49.02085114,50.65999985,53.01250076,50.25,52.35749817,187272000
26/08/2019,49.95220184,51.62250137,51.79750061,51.26499939,51.46500015,104174400
27/08/2019,49.38855743,51.04000092,52.13750076,50.88249969,51.96500015,103493200
28/08/2019,49.7199707,51.38249969,51.43000031,50.83000183,51.02500153,63755200
29/08/2019,50.56182098,52.25249863,52.33000183,51.66500092,52.125,83962000
30/08/2019,50.49649429,52.18500137,52.61249924,51.79999924,52.54000092,84573600
03/09/2019,49.76110458,51.42499924,51.74499893,51.05500031,51.60749817,80092000
04/09/2019,50.60535431,52.29750061,52.36999893,51.83000183,52.09749985,76752400
05/09/2019,51.59477997,53.31999969,53.49250031,52.87749863,53,95654800
06/09/2019,51.58993912,53.31499863,53.60499954,53.12749863,53.51250076,77449200
09/09/2019,51.81007767,53.54249954,54.11000061,52.76750183,53.70999908,109237600
10/09/2019,52.42211914,54.17499924,54.19499969,52.92750168,53.46500015,127111600
11/09/2019,54.08888245,55.89749908,55.92750168,54.43249893,54.51750183,177158400
12/09/2019,53.96792603,55.77249908,56.60499954,55.71500015,56.20000076,128906800
13/09/2019,52.91802597,54.6875,55.19749832,54.25500107,55,159053200
16/09/2019,53.19622803,54.97499847,55.03250122,54.38999939,54.43249893,84632400
17/09/2019,53.38975525,55.17499924,55.20500183,54.77999878,54.99000168,73274800
18/09/2019,53.89051819,55.69250107,55.71250153,54.86000061,55.26499939,101360000
19/09/2019,53.45266342,55.24000168,55.93999863,55.09249878,55.50249863,88242400
20/09/2019,52.67128372,54.43249893,55.63999939,54.36750031,55.34500122,221652400
23/09/2019,52.91077042,54.68000031,54.95999908,54.41249847,54.73749924,76662000
24/09/2019,52.6591835,54.41999817,55.62250137,54.29750061,55.25749969,124763200
25/09/2019,53.4695816,55.25749969,55.375,54.28499985,54.63750076,87613600
26/09/2019,53.19380951,54.97249985,55.23500061,54.70750046,55,75334000
27/09/2019,52.93496323,54.70500183,55.24000168,54.31999969,55.13499832,101408000
30/09/2019,54.18080521,55.99250031,56.14500046,55.19749832,55.22499847,103909600
01/10/2019,54.33079147,56.14749908,57.05500031,56.04999924,56.26750183,139223200
02/10/2019,52.96883011,54.74000168,55.89500046,54.48249817,55.76499939,138449200
03/10/2019,53.41878891,55.20500183,55.24000168,53.78250122,54.60749817,114426000
04/10/2019,54.91621017,56.75249863,56.87250137,55.97249985,56.40999985,138478800
07/10/2019,54.92831421,56.76499939,57.48249817,56.45999908,56.56750107,122306000
08/10/2019,54.28483582,56.09999847,57.01499939,56.08250046,56.45500183,111820000
09/10/2019,54.92105103,56.75749969,56.94749832,56.40999985,56.75749969,74770400
10/10/2019,55.66130066,57.52249908,57.61000061,56.82500076,56.98249817,113013600
11/10/2019,57.14179611,59.05250168,59.40999985,58.07749939,58.23749924,166795600
14/10/2019,57.05954742,58.96749878,59.53250122,58.66749954,58.72499847,96427600
15/10/2019,56.92650223,58.83000183,59.41249847,58.72000122,59.09749985,87360000
16/10/2019,56.69667816,58.59249878,58.81000137,58.29999924,58.34249878,73903200
17/10/2019,56.91682816,58.81999969,59.03749847,58.38000107,58.77249908,67585200
18/10/2019,57.19018173,59.10250092,59.39500046,58.57249832,58.64749908,97433600
21/10/2019,58.18200684,60.12749863,60.24750137,59.33000183,59.38000107,87247200
22/10/2019,58.04896545,59.99000168,60.54999924,59.90499878,60.29000092,82293600
23/10/2019,58.82791138,60.79499817,60.81000137,60.30500031,60.52500153,75828800
24/10/2019,58.9246788,60.89500046,61.20000076,60.45249939,61.12749863,69275200
25/10/2019,59.65041733,61.64500046,61.68249893,60.72000122,60.79000092,73477200
28/10/2019,60.24794006,62.26250076,62.3125,61.68000031,61.85499954,96572800
29/10/2019,58.85452652,60.82249832,62.4375,60.64250183,62.24250031,142839600
30/10/2019,58.84726715,60.81499863,61.32500076,60.30250168,61.18999863,124522000
31/10/2019,60.17777252,62.18999863,62.29249954,59.31499863,61.81000137,139162000
01/11/2019,61.88566589,63.95500183,63.98249817,62.29000092,62.38499832,151125200
04/11/2019,62.29208755,64.375,64.46250153,63.84500122,64.33249664,103272000
05/11/2019,62.20258331,64.28250122,64.54750061,64.08000183,64.26249695,79897600
06/11/2019,62.22919464,64.30999756,64.37249756,63.84249878,64.19249725,75864400
07/11/2019,62.94738388,64.85749817,65.08750153,64.52749634,64.68499756,94940400
08/11/2019,63.11968231,65.03500366,65.11000061,64.21250153,64.67250061,69986400
11/11/2019,63.61949921,65.55000305,65.61750031,64.56999969,64.57499695,81821200
12/11/2019,63.56126022,65.48999786,65.69750214,65.23000336,65.38749695,87388800
13/11/2019,64.1702652,66.11750031,66.19499969,65.26750183,65.28250122,102734400
14/11/2019,63.72625351,65.66000366,66.22000122,65.52500153,65.9375,89182800
15/11/2019,64.48329163,66.44000244,66.44499969,65.75250244,65.91999817,100206400
18/11/2019,64.8084259,66.77500153,66.85749817,66.05750275,66.44999695,86703200
19/11/2019,64.61187744,66.57250214,67,66.34750366,66.97499847,76167200
20/11/2019,63.85969925,65.79750061,66.51999664,65.09999847,66.38500214,106234400
21/11/2019,63.57339096,65.50250244,66.00250244,65.29499817,65.92250061,121395200
22/11/2019,63.51760101,65.44499969,65.79499817,65.20999908,65.64749908,65325200
25/11/2019,64.63128662,66.59249878,66.61000061,65.62999725,65.67749786,84020400
26/11/2019,64.1266098,66.07250214,66.79000092,65.625,66.73500061,105207600
27/11/2019,64.98795319,66.95999908,66.99500275,66.32749939,66.39499664,65235600
29/11/2019,64.84482574,66.8125,67,66.47499847,66.65000153,46617600
02/12/2019,64.09506989,66.04000092,67.0625,65.86250305,66.81749725,94487200
03/12/2019,62.95223999,64.86250305,64.88249969,64.07250214,64.57749939,114430400
04/12/2019,63.50788116,65.43499756,65.82749939,65.16999817,65.26750183,67181600
05/12/2019,64.43960571,66.39499664,66.47250366,65.68250275,65.94750214,74424400
06/12/2019,65.68434143,67.67749786,67.75,66.82499695,66.87000275,106075600
09/12/2019,64.76474762,66.73000336,67.69999695,66.22750092,67.5,128042400
10/12/2019,65.14326477,67.12000275,67.51750183,66.46499634,67.15000153,90420400
11/12/2019,65.69890594,67.69249725,67.77500153,67.125,67.20249939,78756800
12/12/2019,65.86631775,67.86499786,68.13999939,66.83000183,66.94499969,137310400
13/12/2019,66.76164246,68.78749847,68.82499695,67.73249817,67.86499786,133587600
16/12/2019,67.90447235,69.96499634,70.19750214,69.24500275,69.25,128186000
17/12/2019,68.03791809,70.10250092,70.44249725,69.69999695,69.89250183,114158400
18/12/2019,67.87535095,69.93499756,70.47499847,69.77999878,69.94999695,116028400
19/12/2019,67.9433136,70.00499725,70.29499817,69.73750305,69.875,98369200
20/12/2019,67.80256653,69.86000061,70.66249847,69.63999939,70.55750275,275978000
23/12/2019,68.90898895,71,71.0625,70.09249878,70.13249969,98572000
24/12/2019,68.97450256,71.06749725,71.22250366,70.73000336,71.17250061,48478800
26/12/2019,70.34297943,72.47750092,72.49500275,71.17500305,71.20500183,93121200
27/12/2019,70.31627655,72.44999695,73.49250031,72.02999878,72.77999878,146266000
30/12/2019,70.73361969,72.87999725,73.17250061,71.30500031,72.36499786,144114400
31/12/2019,71.25045776,73.41249847,73.41999817,72.37999725,72.48249817,100805600
02/01/2020,72.87611389,75.08750153,75.15000153,73.79750061,74.05999756,135480400
03/01/2020,72.16761017,74.35749817,75.14499664,74.125,74.28749847,146322800
06/01/2020,72.74266815,74.94999695,74.98999786,73.1875,73.44750214,118387200
07/01/2020,72.40054321,74.59750366,75.22499847,74.37000275,74.95999908,108872000
08/01/2020,73.56518555,75.79750061,76.11000061,74.29000092,74.29000092,132079200
09/01/2020,75.12778473,77.40750122,77.60749817,76.55000305,76.80999756,170108400
10/01/2020,75.29762268,77.58249664,78.16750336,77.0625,77.65000153,140644800
13/01/2020,76.90633392,79.23999786,79.26750183,77.78749847,77.91000366,121532000
14/01/2020,75.86781311,78.16999817,79.39250183,78.04250336,79.17500305,161954400
15/01/2020,75.54267883,77.83499908,78.875,77.38749695,77.96250153,121923600
16/01/2020,76.48898315,78.80999756,78.92500305,78.02249908,78.39749908,108829200
17/01/2020,77.33576965,79.68250275,79.68499756,78.75,79.06749725,137816400
21/01/2020,76.81169128,79.14250183,79.75499725,79,79.29750061,110843200
22/01/2020,77.08586884,79.42500305,79.99749756,79.32749939,79.64499664,101832400
23/01/2020,77.45709991,79.80750275,79.88999939,78.91249847,79.48000336,104472000
24/01/2020,77.23388672,79.57749939,80.83249664,79.37999725,80.0625,146537600
27/01/2020,74.9628067,77.23750305,77.94249725,76.22000122,77.51499939,161940000
28/01/2020,77.08344269,79.42250061,79.59999847,78.04750061,78.15000153,162234000
29/01/2020,78.69696808,81.08499908,81.96250153,80.34500122,81.11250305,216229200
30/01/2020,78.58293152,80.96749878,81.02249908,79.6875,80.13500214,126743200
31/01/2020,75.09866333,77.37750244,80.66999817,77.07250214,80.23249817,199588400
03/02/2020,74.89242554,77.16500092,78.37249756,75.55500031,76.07499695,173788400
04/02/2020,77.36489868,79.71250153,79.91000366,78.40750122,78.82749939,136616400
05/02/2020,77.99576569,80.36250305,81.19000244,79.73750305,80.87999725,118826800
06/02/2020,78.9080658,81.30249786,81.30500031,80.06500244,80.64250183,105425600
07/02/2020,77.83548737,80.00749969,80.84999847,79.5,80.59249878,117684000
10/02/2020,78.20518494,80.38749695,80.38749695,78.46250153,78.54499817,109348800
11/02/2020,77.73336029,79.90249634,80.97499847,79.67749786,80.90000153,94323200
12/02/2020,79.57933044,81.80000305,81.80500031,80.36750031,80.36750031,113730400
13/02/2020,79.01263428,81.21749878,81.55500031,80.83750153,81.04750061,94747600
14/02/2020,79.03210449,81.23750305,81.49500275,80.71250153,81.18499756,80113600
18/02/2020,77.58498383,79.75,79.9375,78.65249634,78.83999634,152531200
19/02/2020,78.70862579,80.90499878,81.14250183,80,80,93984000
20/02/2020,77.90117645,80.07499695,81.16249847,79.55249786,80.65750122,100566000
21/02/2020,76.13787842,78.26249695,80.11250305,77.625,79.65499878,129554000
24/02/2020,72.52129364,74.54499817,76.04499817,72.30750275,74.31500244,222195200
25/02/2020,70.06484985,72.01999664,75.63249969,71.53250122,75.23750305,230673600
26/02/2020,71.17632294,73.16249847,74.47000122,71.625,71.63249969,198054800
27/02/2020,66.52365875,68.37999725,71.5,68.23999786,70.27500153,320605600
28/02/2020,66.48473358,68.33999634,69.60250092,64.09249878,64.31500244,426510000
02/03/2020,72.67451477,74.70249939,75.36000061,69.43000031,70.56999969,341397200
03/03/2020,70.36641693,72.33000183,76,71.44999695,75.91750336,319475600
04/03/2020,73.63034058,75.68499756,75.84999847,73.28250122,74.11000061,219178400
05/03/2020,71.24199677,73.23000336,74.88749695,72.85250092,73.87999725,187572800
06/03/2020,70.29589081,72.25749969,72.70500183,70.30750275,70.5,226176800
09/03/2020,64.73604584,66.54250336,69.52249908,65.75,65.9375,286744800
10/03/2020,69.3984375,71.33499908,71.61000061,67.34249878,69.28500366,285290000
11/03/2020,66.98821259,68.85749817,70.30500031,67.96499634,69.34750366,255598800
12/03/2020,60.37280273,62.05749893,67.5,62,63.98500061,418474000
13/03/2020,67.60595703,69.49250031,69.98000336,63.23749924,66.22250366,370732000
16/03/2020,58.90865707,60.55250168,64.76999664,60,60.48749924,322423600
17/03/2020,61.49887085,63.21500015,64.40249634,59.59999847,61.87749863,324056000
18/03/2020,59.9933815,61.66749954,62.5,59.27999878,59.94250107,300233600
19/03/2020,59.53370667,61.19499969,63.20999908,60.65250015,61.84749985,271857200
20/03/2020,55.75418472,57.31000137,62.95750046,57,61.79499817,401693200
23/03/2020,54.56973648,56.09249878,57.125,53.15250015,57.02000046,336752800
24/03/2020,60.04446411,61.72000122,61.92250061,58.57500076,59.09000015,287531200
25/03/2020,59.71370316,61.38000107,64.5625,61.07500076,62.6875,303602000
26/03/2020,62.85600281,64.61000061,64.66999817,61.59000015,61.63000107,252087200
27/03/2020,60.25362015,61.93500137,63.96749878,61.76250076,63.1875,204216800
30/03/2020,61.9731369,63.70249939,63.88000107,62.34999847,62.68500137,167976400
31/03/2020,61.84667206,63.57249832,65.62249756,63,63.90000153,197002000
01/04/2020,58.59246445,60.22750092,62.18000031,59.78250122,61.625,176218400
02/04/2020,59.57019424,61.23249817,61.28749847,59.22499847,60.08499908,165934000
03/04/2020,58.71408844,60.35250092,61.42499924,59.74250031,60.70000076,129880000
06/04/2020,63.83615875,65.61750031,65.77749634,62.34500122,62.72499847,201820400
07/04/2020,63.09677505,64.85749817,67.92500305,64.75,67.69999695,202887200
08/04/2020,64.71173096,66.51750183,66.84249878,65.30750275,65.68499756,168895200
09/04/2020,65.17868805,66.99749756,67.51750183,66.17500305,67.17500305,161834800
13/04/2020,66.45798492,68.3125,68.42500305,66.45749664,67.07749939,131022800
14/04/2020,69.81432343,71.76249695,72.0625,69.51249695,70,194994800
15/04/2020,69.17711639,71.10749817,71.58249664,70.15750122,70.59999847,131154400
16/04/2020,69.72676849,71.67250061,72.05000305,70.58750153,71.84500122,157125200
17/04/2020,68.78068542,70.69999695,71.73750305,69.21499634,71.17250061,215250000
20/04/2020,67.35301971,69.23249817,70.41999817,69.21250153,69.48750305,130015200
21/04/2020,65.27110291,67.09249878,69.3125,66.35749817,69.06999969,180991600
22/04/2020,67.15113068,69.02500153,69.47499847,68.05000305,68.40249634,116862400
23/04/2020,66.89091492,68.75749969,70.4375,68.71749878,68.96749878,124814400
24/04/2020,68.8219986,70.74250031,70.75250244,69.25,69.30000305,126161200
27/04/2020,68.8706665,70.79250336,71.13500214,69.98750305,70.44999695,117087600
28/04/2020,67.75429535,69.64499664,71.45749664,69.55000305,71.26999664,112004800
29/04/2020,69.9797287,71.93250275,72.41750336,70.97250366,71.18250275,137280800
30/04/2020,71.45600891,73.44999695,73.63249969,72.08750153,72.48999786,183064000
01/05/2020,70.30562592,72.26750183,74.75,71.46250153,71.5625,240616800
04/05/2020,71.300354,73.29000092,73.42250061,71.58000183,72.29250336,133568000
05/05/2020,72.37049866,74.38999939,75.25,73.61499786,73.76499939,147751200
06/05/2020,73.11714935,75.15750122,75.80999756,74.71749878,75.11499786,142333600
07/05/2020,73.87355804,75.93499756,76.29250336,75.49250031,75.80500031,115215200
08/05/2020,75.63187408,77.53250122,77.58750153,76.07250214,76.41000366,133838400
11/05/2020,76.82196045,78.75250244,79.26249695,76.80999756,77.02500153,145946400
12/05/2020,75.94403076,77.85250092,79.92250061,77.72750092,79.45749664,162301200
13/05/2020,75.02705383,76.91249847,78.98750305,75.80249786,78.03749847,200622400
14/05/2020,75.48800659,77.38500214,77.44750214,75.38249969,76.12750244,158929200
15/05/2020,75.04171753,76.92749786,76.97499847,75.05249786,75.08750153,166348400
