Date,Adj Close,Close,High,Low,Open,Volume
28/02/2019,56.18836594,56.32749939,56.69950104,55.92050171,55.95000076,27422000
01/03/2019,57.28415298,57.42599869,57.5,56.54999924,56.54999924,34086000
04/03/2019,57.52855301,57.67100143,58.27600098,56.91249847,57.72800064,35490000
05/03/2019,58.31510162,58.45949936,58.82450104,57.65100098,57.79999924,40094000
06/03/2019,58.10313034,58.24700165,58.73699951,58.15250015,58.58800125,23602000
07/03/2019,57.40036392,57.54249954,58.17900085,57.08549881,58.02500153,30086000
08/03/2019,57.35647964,57.49850082,57.67250061,56.50999832,56.69499969,23694000
11/03/2019,58.81735992,58.96300125,58.99549866,57.57849884,57.59999847,30032000
12/03/2019,59.71463394,59.86249924,60.28549957,59.11500168,59.11500168,42220000
13/03/2019,59.80491257,59.95299911,60.35599899,59.89550018,60.29650116,25888000
14/03/2019,59.47921753,59.62649918,60.23500061,59.56150055,59.95100021,27302000
15/03/2019,59.36799622,59.51499939,60.08599854,59.3504982,59.90000153,51886000
18/03/2019,59.28071213,59.42750168,59.74750137,59.07400131,59.48450089,24442000
19/03/2019,59.97449493,60.1230011,60.17050171,59.47299957,59.58599854,29788000
20/03/2019,61.17002869,61.32149887,61.49950027,59.97949982,60.06999969,41508000
21/03/2019,61.6538353,61.80649948,61.8219986,60.82899857,61,28150000
22/03/2019,60.23335266,60.38249969,61.68149948,60.29999924,61.44250107,34422000
25/03/2019,59.72111893,59.86899948,60.47200012,59.5,59.97800064,27576000
26/03/2019,59.34505081,59.49200058,60.38249969,59.08800125,60.2594986,30752000
27/03/2019,58.75501633,58.90050125,59.59600067,58.21149826,59.59600067,29428000
28/03/2019,58.46871948,58.61349869,58.86249924,58.17150116,58.77500153,22402000
29/03/2019,58.6991539,58.8445015,59.19850159,58.31900024,59.00899887,30890000
01/04/2019,59.80092239,59.94900131,60.00999832,59.31800079,59.3769989,27706000
02/04/2019,60.12811279,60.27700043,60.29050064,59.56200027,60.00249863,18288000
03/04/2019,60.39096451,60.54050064,61.02999878,60.25400162,60.63499832,22180000
04/04/2019,60.8218956,60.97249985,61.02750015,60.45199966,60.5644989,21022000
05/04/2019,60.42288208,60.57249832,61.01950073,60.50149918,60.96500015,20012000
08/04/2019,60.26477814,60.41400146,60.69749832,60.23500061,60.55550003,21750000
09/04/2019,59.98596573,60.1344986,60.35749817,59.91899872,60.0945015,19668000
10/04/2019,60.17350006,60.32249832,60.4469986,60.03300095,60.25450134,15510000
11/04/2019,60.33011246,60.47949982,60.63700104,60.22700119,60.44499969,16998000
12/04/2019,60.98549271,61.13650131,61.15250015,60.66450119,60.78099823,24312000
15/04/2019,61.17502213,61.32649994,61.46500015,60.72800064,61.20449829,23796000
16/04/2019,61.44335556,61.59550095,61.79899979,61.2519989,61.5,22622000
17/04/2019,61.85383987,62.00699997,62.25500107,61.64500046,61.84999847,30366000
18/04/2019,61.92017746,62.07350159,62.29700089,61.97050095,62.25,24750000
22/04/2019,62.53315735,62.68799973,62.71699905,61.66849899,61.83349991,19084000
23/04/2019,63.37257767,63.52949905,63.7215004,62.5984993,62.83200073,31868000
24/04/2019,62.84688187,63.00249863,63.70000076,62.9905014,63.52949905,23396000
25/04/2019,63.21047974,63.36700058,63.63999939,62.90000153,63.51499939,31344000
26/04/2019,63.71323395,63.87099838,63.94549942,63.25,63.66899872,27228000
29/04/2019,64.6499176,64.80999756,64.84850311,63.58549881,64.02549744,72368000
30/04/2019,59.79993057,59.94800186,60.04899979,59.15000153,59.53150177,133178000
01/05/2019,58.52109146,58.66600037,59.96250153,58.58399963,59.875,74340000
02/05/2019,58.18143463,58.32550049,58.96900177,57.91650009,58.63000107,45098000
03/05/2019,59.33058929,59.47750092,59.56999969,58.67750168,58.87049866,41588000
06/05/2019,59.52560425,59.67300034,59.77149963,58.55799866,58.59999847,31774000
07/05/2019,58.79740906,58.94300079,59.73849869,58.25,59.29050064,36604000
08/05/2019,58.39440536,58.53900146,59.21350098,58.38150024,58.86449814,25520000
09/05/2019,58.25425339,58.39849854,58.70349884,57.73199844,58.13000107,29556000
10/05/2019,58.23779678,58.38199997,58.81399918,57.31850052,58.44200134,31650000
13/05/2019,56.68912506,56.82949829,57.5984993,56.27500153,57.26200104,45626000
14/05/2019,56.10407639,56.24300003,57.24349976,56.17649841,57.11600113,40392000
15/05/2019,58.39540482,58.54000092,58.91500092,56.06999969,56.12749863,59302000
16/05/2019,59.07871246,59.22499847,59.70800018,58.42250061,58.59199905,35308000
17/05/2019,58.29465103,58.43899918,59.3144989,58.32099915,58.79150009,25362000
20/05/2019,57.09163284,57.23300171,57.65000153,56.9070015,57.65000153,30602000
21/05/2019,57.57942581,57.72200012,57.90000153,57.16550064,57.72399902,20562000
22/05/2019,57.64974594,57.79249954,58.18899918,57.54999924,57.5625,18826000
23/05/2019,57.1255455,57.26699829,57.50249863,56.65800095,57.30350113,25214000
24/05/2019,56.78987885,56.93050003,57.7179985,56.83549881,57.59999847,18554000
28/05/2019,56.8372612,56.97800064,57.82450104,56.93349838,57.07400131,20948000
29/05/2019,55.85868454,55.99700165,56.75,55.59749985,56.63499832,36230000
30/05/2019,55.93200302,56.07049942,56.34000015,55.79499817,56.00749969,18088000
31/05/2019,55.18834686,55.32500076,55.66999817,55.16749954,55.2820015,31582000
03/06/2019,51.80871582,51.93700027,53.34999847,51.35150146,53.3465004,96890000
04/06/2019,52.59426498,52.72449875,52.92200089,51.80149841,52.22449875,60512000
05/06/2019,52.10298157,52.23199844,52.84049988,51.65000153,52.75,46988000
06/06/2019,52.25859833,52.38800049,52.5,51.77550125,52.3105011,29020000
07/06/2019,53.28655243,53.41849899,53.67150116,52.55749893,52.7140007,43828000
10/06/2019,54.00427628,54.13800049,54.74200058,53.76399994,53.84999847,28510000
11/06/2019,53.91848755,54.05199814,55.20050049,53.97850037,54.84949875,33508000
12/06/2019,53.82173157,53.95500183,54.12599945,53.47999954,53.99750137,23670000
13/06/2019,54.41575623,54.55049896,54.82949829,54.12850189,54.23550034,20814000
14/06/2019,54.18083572,54.31499863,54.73799896,54.07400131,54.48699951,24582000
17/06/2019,54.55940247,54.69449997,55.06399918,54.40000153,54.45500183,19770000
18/06/2019,55.12549973,55.26200104,55.93899918,55.03950119,55.57500076,34526000
19/06/2019,55.08908844,55.2254982,55.4715004,54.80149841,55.36199951,26714000
20/06/2019,55.52251434,55.65999985,56.13600159,55.34999847,56.08499908,24018000
21/06/2019,56.1295166,56.26850128,56.32849884,55.48600006,55.49300003,50774000
24/06/2019,55.69708252,55.83499908,56.17850113,55.66550064,56,24236000
25/06/2019,54.24468231,54.37900162,55.78499985,54.22999954,55.75400162,31644000
26/06/2019,53.88257599,54.01599884,54.75600052,53.68450165,54.54999924,34698000
27/06/2019,53.6985321,53.83150101,54.42300034,53.79249954,54.33750153,24078000
28/06/2019,54.00627136,54.13999939,54.13999939,53.68999863,53.86149979,33672000
01/07/2019,54.864151,55,55.42950058,54.76649857,55.05199814,29196000
02/07/2019,55.49259186,55.63000107,55.64450073,54.98350143,55.24150085,20630000
03/07/2019,56.01081085,56.1495018,56.3995018,55.74250031,55.92499924,20154000
05/07/2019,56.49361038,56.63349915,56.73249817,55.875,55.96849823,29794000
08/07/2019,55.70157623,55.83950043,56.36050034,55.58800125,56.29349899,29888000
09/07/2019,56.07564926,56.21450043,56.39300156,55.35749817,55.51599884,29472000
10/07/2019,56.90459824,57.04550171,57.11700058,56.53300095,56.61600113,30710000
11/07/2019,57.06270218,57.20399857,57.66199875,56.97650146,57.30799866,26004000
12/07/2019,57.1255455,57.26699829,57.375,56.9280014,57.14649963,21878000
15/07/2019,57.38341141,57.52550125,57.5340004,57,57.26699829,21164000
16/07/2019,57.53054428,57.67300034,57.92900085,57.33649826,57.33649826,25352000
17/07/2019,57.19537735,57.3370018,57.92200089,57.33100128,57.54600143,19538000
18/07/2019,57.22031403,57.36199951,57.40850067,56.64300156,57.09999847,25450000
19/07/2019,56.43775177,56.57749939,57.57899857,56.5625,57.4659996,23184000
22/07/2019,56.81980133,56.96049881,57.00099945,56.26050186,56.77349854,28914000
23/07/2019,57.26071548,57.40250015,57.44300079,56.64250183,57.17250061,20648000
24/07/2019,56.84573746,56.98649979,57.27299881,56.42549896,56.63100052,27192000
25/07/2019,56.65670776,56.79700089,57.17950058,56.1855011,56.94749832,54762000
26/07/2019,62.10721207,62.26100159,63.41949844,61.40000153,61.40000153,121216000
29/07/2019,61.93862915,62.09199905,62.44950104,61.50999832,62.125,41382000
30/07/2019,61.24834061,61.40000153,61.84550095,61.26599884,61.34999847,28616000
31/07/2019,60.75954819,60.90999985,61.74549866,60.4090004,61.24349976,39960000
01/08/2019,60.4393425,60.5890007,61.81499863,60.34999847,60.88150024,35426000
02/08/2019,59.66825104,59.81600189,60.47499847,59.5,60.15000153,34910000
05/08/2019,57.59488678,57.73749924,58.84400177,57.13750076,58.64849854,47840000
06/08/2019,58.40937042,58.55400085,59.06999969,58.07649994,58.27600098,36014000
07/08/2019,58.65027237,58.79550171,58.99349976,57.54199982,57.88999939,30686000
08/08/2019,60.16053391,60.30950165,60.31399918,58.70000076,59.32149887,30116000
09/08/2019,59.29816818,59.44499969,60.22299957,59.24449921,59.99950027,20418000
12/08/2019,58.57994461,58.72499847,59.2804985,58.43600082,59,22064000
13/08/2019,59.68869781,59.83649826,60.27149963,58.6495018,58.71749878,28434000
14/08/2019,58.06871414,58.21250153,59.13949966,58.05350113,58.80350113,35430000
15/08/2019,58.32158279,58.4659996,58.82099915,58.15000153,58.42150116,28506000
16/08/2019,58.81486511,58.96049881,59.19200134,58.65000153,59.03950119,24916000
19/08/2019,59.87374115,60.02199936,60.4695015,59.52000046,59.59149933,24450000
20/08/2019,59.03033066,59.17649841,59.90000153,59.15250015,59.76750183,20206000
21/08/2019,59.43183517,59.57899857,60.02799988,59.39599991,59.79100037,14152000
22/08/2019,59.42884445,59.57600021,59.93899918,58.94549942,59.68999863,17352000
23/08/2019,57.53653336,57.67900085,59.78350067,57.5,59.25849915,36254000
26/08/2019,58.41435242,58.55899811,58.5929985,57.74250031,57.97249985,21166000
27/08/2019,58.39640045,58.54100037,59.25,58.22800064,59.15000153,23460000
28/08/2019,58.5425415,58.6875,58.92499924,58.01250076,58.24349976,16810000
29/08/2019,59.56451035,59.7120018,59.95949936,59.26399994,59.32099915,19636000
30/08/2019,59.37946701,59.5265007,60.01750183,59.2859993,60.01750183,18064000
03/09/2019,58.3330574,58.47750092,59.45399857,58.1855011,59.09249878,25908000
04/09/2019,58.96748734,59.11349869,59.24399948,58.57649994,58.97249985,21312000
05/09/2019,60.45979309,60.60950089,60.70000076,59.6344986,59.68299866,26394000
06/09/2019,60.16701889,60.31600189,60.64749908,60.1629982,60.45700073,18972000
09/09/2019,60.11464691,60.26350021,61.02750015,59.65850067,60.35400009,31854000
10/09/2019,60.13609314,60.28499985,60.5,59.80049896,59.80450058,27922000
11/09/2019,60.84932709,61,61.12350082,60.11399841,60.19449997,23522000
12/09/2019,61.59597778,61.74850082,62.12099838,61.12799835,61.17350006,31644000
13/09/2019,61.84835052,62.00149918,62.05250168,61.35400009,61.60549927,23676000
16/09/2019,61.42938995,61.58150101,61.95100021,61.2594986,61.52199936,28218000
17/09/2019,61.34210968,61.49399948,61.75,61.16749954,61.58150101,20806000
18/09/2019,61.48026276,61.63249969,61.81200027,60.82350159,61.51200104,17440000
19/09/2019,61.78450775,61.9375,62.21699905,61.6155014,61.61600113,16554000
20/09/2019,61.34011078,61.49200058,62.13999939,61.17900085,61.68199921,37692000
23/09/2019,61.58201218,61.73450089,61.98400116,61.18899918,61.32849884,20798000
24/09/2019,60.76603317,60.91650009,62.35549927,60.5320015,62,35804000
25/09/2019,62.14312744,62.29700089,62.40100098,60.45999908,60.80049896,26798000
26/09/2019,61.96107101,62.11449814,62.23350143,61.5909996,62.10699844,23166000
27/09/2019,61.14609528,61.29750061,62.24950027,60.75999832,62.14149857,34122000
30/09/2019,60.90618515,61.05699921,61.37049866,60.67100143,61.02999878,24470000
01/10/2019,60.15105438,60.29999924,61.64300156,60.27750015,61.12450027,24504000
02/10/2019,58.75052261,58.89599991,59.93799973,58.63150024,59.82500076,33030000
03/10/2019,59.32460403,59.4715004,59.54999924,58.1570015,59.16699982,28368000
04/10/2019,60.39844131,60.54800034,60.6230011,59.54850006,59.71450043,24282000
07/10/2019,60.26327515,60.41249847,60.94549942,60.2179985,60.34999847,17040000
08/10/2019,59.35951614,59.50650024,60.34349823,59.47399902,59.93849945,20086000
09/10/2019,59.9715004,60.11999893,60.42300034,59.90599823,60.06650162,15948000
10/10/2019,60.3241272,60.4734993,60.78099823,59.89300156,59.93000031,12842000
11/10/2019,60.6353569,60.78549957,61.4375,60.68199921,61.20149994,22330000
14/10/2019,60.73810196,60.88850021,61.29399872,60.59400177,60.69449997,13296000
15/10/2019,61.95858002,62.11199951,62.35649872,61.04600143,61.07500076,27584000
16/10/2019,61.99649048,62.15000153,62.70949936,61.92649841,62.09049988,22986000
17/10/2019,62.48527527,62.63999939,63.1875,62.49349976,62.56999969,20958000
18/10/2019,62.06681442,62.22050095,62.9054985,62.00699997,62.73450089,31624000
21/10/2019,62.06032562,62.2140007,62.67549896,61.99950027,62.43500137,18094000
22/10/2019,61.90671158,62.06000137,62.43650055,61.99250031,62.22399902,22862000
23/10/2019,62.72618103,62.88150024,62.90200043,62.01050186,62.01050186,21282000
24/10/2019,62.79999924,62.95550156,63.14500046,62.61750031,62.95550156,20224000
25/10/2019,63.05885696,63.21500015,63.40000153,62.45750046,62.59999847,27104000
28/10/2019,64.28981018,64.4489975,64.96199799,63.6155014,63.75,65428000
29/10/2019,62.87730789,63.03300095,64.04000092,62.7804985,63.79999924,52654000
30/10/2019,62.87929916,63.03499985,63.40100098,62.53250122,62.75749969,29204000
31/10/2019,62.78453445,62.93999863,63.32600021,62.47399902,63,31904000
01/11/2019,63.45537567,63.61249924,63.65000153,62.98550034,63.29000092,28812000
04/11/2019,64.32122803,64.48049927,64.625,63.80550003,63.80550003,30632000
05/11/2019,64.41249847,64.5719986,64.86199951,64.46900177,64.55999756,25148000
06/11/2019,64.39105988,64.55049896,64.64949799,64.1135025,64.50450134,24626000
07/11/2019,65.18559265,65.34700012,66.13249969,64.6875,64.71399689,45140000
08/11/2019,65.28833771,65.44999695,65.85549927,65.0759964,65.0759964,30392000
11/11/2019,64.75366211,64.91400146,65.24500275,64.79350281,65.19999695,17234000
12/11/2019,64.70028687,64.86049652,65.46749878,64.71199799,64.92849731,28852000
13/11/2019,64.64891815,64.80899811,65.12599945,64.60749817,64.65899658,20538000
14/11/2019,65.29581451,65.45749664,65.78600311,64.6969986,64.75,28948000
15/11/2019,66.51231384,66.67700195,66.67700195,65.59449768,65.75250244,39286000
18/11/2019,65.82898712,65.99199677,66.69599915,65.80799866,66.61699677,27984000
19/11/2019,65.46739197,65.62950134,66.33149719,65.58850098,66.33149719,21864000
20/11/2019,64.93222046,65.09300232,65.66049957,64.46050262,65.56800079,28892000
21/11/2019,64.84643555,65.00700378,65.55599976,64.53749847,64.96250153,25546000
22/11/2019,64.52373505,64.6835022,65.34500122,64.46800232,65.15000153,27776000
25/11/2019,65.12075043,65.28199768,65.52050018,64.78050232,64.81300354,23590000
26/11/2019,65.48784637,65.65000153,65.70050049,65.20200348,65.49549866,21910000
27/11/2019,65.44444275,65.60649872,65.88200378,65.47350311,65.77100372,18808000
29/11/2019,65.04343414,65.20449829,65.49749756,65.16149902,65.33000183,12802000
02/12/2019,64.28382874,64.44300079,65.27200317,64.01899719,65.12799835,26538000
03/12/2019,64.57709503,64.73699951,64.8615036,63.85250092,63.93299866,25270000
04/12/2019,65.78410339,65.9469986,66.21350098,65.15249634,65.30500031,35506000
05/12/2019,66.18412018,66.34799957,66.39900208,65.71600342,66.34999847,24408000
06/12/2019,66.80408478,66.96949768,67.12349701,66.56150055,66.63749695,32968000
09/12/2019,66.98363495,67.14949799,67.87750244,66.80349731,66.94300079,30842000
10/12/2019,66.97864532,67.14450073,67.40000153,66.69999695,66.99700165,17606000
11/12/2019,67.0464859,67.21250153,67.49449921,67.05500031,67.41500092,20480000
12/12/2019,67.25795746,67.42449951,67.72899628,66.91000366,67.16049957,29114000
13/12/2019,67.17716217,67.34349823,67.56749725,67.08300018,67.39499664,33170000
16/12/2019,67.86695862,68.03500366,68.17649841,67.53050232,67.75,28128000
17/12/2019,67.5771637,67.74449921,68.21649933,67.53849792,68.12049866,32948000
18/12/2019,67.42853546,67.59549713,67.97149658,67.52300262,67.84999847,23330000
19/12/2019,67.65447998,67.8219986,67.87650299,67.4375,67.59549713,28922000
20/12/2019,67.39411926,67.56099701,68.19999695,67.53649902,68.15499878,50090000
23/12/2019,67.36469269,67.53150177,68.09249878,67.40000153,67.93650055,19936000
24/12/2019,67.05545807,67.22149658,67.60050201,67.20850372,67.51049805,13468000
26/12/2019,67.95522308,68.12349701,68.16000366,67.27549744,67.32749939,23662000
27/12/2019,67.56469727,67.73200226,68.35250092,67.65000153,68.19999695,23212000
30/12/2019,66.82003784,66.98549652,67.84999847,66.89199829,67.84049988,19994000
31/12/2019,66.80408478,66.96949768,67.03299713,66.60649872,66.78949738,19514000
02/01/2020,68.26496124,68.43399811,68.43399811,67.32450104,67.42050171,27278000
03/01/2020,67.90785217,68.0759964,68.6875,67.36599731,67.40000153,23408000
06/01/2020,69.71786499,69.89050293,69.91600037,67.55000305,67.58149719,46768000
07/01/2020,69.58320618,69.75550079,70.17500305,69.57800293,70.02300262,34330000
08/01/2020,70.07847595,70.2519989,70.59249878,69.63150024,69.74099731,35314000
09/01/2020,70.81414795,70.98950195,71.43399811,70.51049805,71.09649658,33200000
10/01/2020,71.27152252,71.44799805,71.74700165,70.98000336,71.47350311,26258000
13/01/2020,71.8236618,72.00150299,72.0739975,71.26850128,71.76249695,30730000
14/01/2020,71.35282135,71.52950287,72.13150024,71.3884964,72,26076000
15/01/2020,71.78225708,71.95999908,72.03900146,71.58300018,71.65100098,21550000
16/01/2020,72.32891083,72.50800323,72.53500366,72,72.27249908,26080000
17/01/2020,73.79327393,73.97599792,74.02749634,72.82749939,73.1269989,52424000
21/01/2020,73.92944336,74.11250305,74.4940033,73.51049805,73.94999695,48930000
22/01/2020,74.01023865,74.1934967,75.02899933,74.13300323,74.4865036,28458000
23/01/2020,74.0511322,74.23449707,74.67500305,74.01599884,74.37750244,26650000
24/01/2020,73.12742615,73.3085022,74.70999908,73.15899658,74.64099884,29786000
27/01/2020,71.40968323,71.58650208,71.82900238,70.97499847,71.57700348,34132000
28/01/2020,72.34586334,72.52500153,72.73999786,71.51799774,72.08699799,29724000
29/01/2020,72.65509033,72.83499908,73.20700073,72.26950073,72.92299652,21566000
30/01/2020,72.53289795,72.71250153,72.76249695,71.75,71.90499878,27110000
31/01/2020,71.46205139,71.63899994,73.48349762,71.35299683,73.39299774,43822000
03/02/2020,73.94689178,74.12999725,74.31500244,72.83049774,73.08249664,71636000
04/02/2020,72.09198761,72.27050018,73.36699677,71.10150146,72.72450256,95880000
05/02/2020,72.12390137,72.30249786,73.22899628,71.48400116,73.18049622,36376000
06/02/2020,73.61621857,73.79850006,74.07800293,72.52400208,72.59899902,37822000
07/02/2020,73.77281952,73.95549774,74.26249695,73.27050018,73.36949921,28360000
10/02/2020,75.24668121,75.43299866,75.44400024,73.76000214,73.8615036,38302000
11/02/2020,75.3164978,75.50299835,76.4940033,75.27249908,75.66349792,34852000
12/02/2020,75.74394989,75.9315033,76.01499939,75.4335022,75.79299927,31042000
13/02/2020,75.48259735,75.66950226,76.29750061,75.19999695,75.5,22914000
14/02/2020,75.74893188,75.93650055,76.00250244,75.27749634,75.72650146,23198000
18/02/2020,75.78434753,75.97200012,76.52799988,75.55049896,75.71700287,25642000
19/02/2020,76.05517578,76.24349976,76.53700256,76.0490036,76.36000061,22746000
20/02/2020,75.66214752,75.84950256,76.35350037,75.21299744,75.95050049,25962000
21/02/2020,73.98978424,74.17299652,75.54750061,73.92449951,75.22899628,42520000
24/02/2020,70.81764221,70.99299622,71.81900024,70.33950043,71.15249634,49560000
25/02/2020,69.14479065,69.31600189,71.84249878,69.02100372,71.55000305,51580000
26/02/2020,69.35176849,69.52349854,70.6835022,68.82749939,69.74900055,49776000
27/02/2020,65.58509827,65.74749756,68.47000122,65.71199799,67.95700073,62290000
28/02/2020,66.79710388,66.96250153,67.12249756,63.41049957,63.71549988,80198000
02/03/2020,69.14479065,69.31600189,69.37349701,66.26000214,67.56950378,55430000
03/03/2020,66.72078705,66.88600159,70.40950012,66.46199799,69.88400269,56602000
04/03/2020,68.90937042,69.08000183,69.13899994,66.84999847,67.94799805,47598000
05/03/2020,65.57562256,65.73799896,67.6815033,65.08200073,67.27749634,54380000
06/03/2020,64.62697601,64.78700256,65.13749695,62.86050034,63.49750137,64640000
09/03/2020,60.63934708,60.78950119,62.63650131,59.90200043,60.2480011,69252000
10/03/2020,63.60101318,63.75849915,63.79249954,60.7254982,62.7195015,54872000
11/03/2020,60.39544678,60.54499817,62.8465004,59.55699921,62.41350174,54732000
12/03/2020,55.44021988,55.57749939,59.4375,55.42350006,56.13100052,94326000
13/03/2020,60.5635376,60.71350098,60.72000122,55.61449814,58.74950027,79400000
16/03/2020,53.51748276,53.65000153,57.27349854,53.35400009,54.48049927,96520000
17/03/2020,55.76491928,55.90299988,56.29999924,52.45500183,54.5320015,83194000
18/03/2020,54.42473984,54.55950165,55.24950027,51.84999847,52.99700165,93044000
19/03/2020,55.44620514,55.58349991,57.63050079,52.77750015,54.4109993,74064000
20/03/2020,53.2785759,53.41049957,56.92399979,53.10499954,56.54499817,82878000
23/03/2020,52.57631302,52.70650101,53.34550095,50.44350052,52.81850052,83672000
24/03/2020,56.36093903,56.50049973,56.66650009,54.32149887,55.19900131,72468000
25/03/2020,54.94494629,55.08100128,57.30849838,54.15050125,56.22900009,90324000
26/03/2020,58.00237656,58.14599991,58.57400131,54.60150146,55.73600006,76562000
27/03/2020,55.3758812,55.51300049,57.55250168,55.20000076,56.37350082,62794000
30/03/2020,57.17392731,57.31549835,57.54999924,54.92449951,56.63199997,58736000
31/03/2020,57.95399475,58.09749985,58.66999817,56.83599854,57.43650055,65228000
01/04/2020,54.96888733,55.10499954,56.47100067,54.67449951,56.20000076,51970000
02/04/2020,55.71354675,55.85150146,56.13850021,54.65650177,55,56410000
03/04/2020,54.50004578,54.63499832,55.9394989,53.75400162,55.73550034,51374000
06/04/2020,59.01337433,59.15950012,59.53749847,56.25,56.65000153,63320000
07/04/2020,58.98194885,59.12799835,61.03900146,58.86249924,60.8504982,61620000
08/04/2020,60.20093155,60.34999847,60.74499893,59.19749832,60.15499878,40334000
09/04/2020,60.17948151,60.32849884,61.09949875,59.62099838,60.9090004,54028000
13/04/2020,60.37101364,60.52050018,60.72600174,59.11650085,60.07500076,38702000
14/04/2020,63.10524368,63.26150131,63.78749847,61.42699814,61.99850082,63358000
15/04/2020,62.70972061,62.86500168,63.75550079,61.70000076,62.32550049,42236000
16/04/2020,62.71620178,62.87149811,63.66799927,61.90999985,63.35699844,57896000
17/04/2020,63.79203796,63.95000076,64.5,63.29999924,64.08499908,51050000
20/04/2020,62.90174103,63.05749893,63.8409996,62.8219986,63.49449921,35292000
21/04/2020,60.45829391,60.60800171,62.5,60.25,62.13550186,49648000
22/04/2020,62.76508331,62.92050171,63.99399948,61.86000061,62.05550003,46296000
23/04/2020,63.40150452,63.55849838,64.40750122,63.0265007,63.28699875,34202000
24/04/2020,63.67234039,63.83000183,63.88550186,62.20000076,62.75,37402000
27/04/2020,63.38604736,63.54299927,64.70500183,63.25299835,64.59999847,44186000
28/04/2020,61.47727203,61.62950134,64.23799896,61.51900101,64.16000366,80700000
29/04/2020,66.9432373,67.10900116,68.00749969,66.33650208,67.25,108358000
30/04/2020,67.16867828,67.33499908,67.5,66.07499695,66.56800079,55842000
01/05/2020,65.70330048,65.86599731,67.57150269,65.48300171,66.20449829,48872000
04/05/2020,65.98161316,66.14499664,66.22350311,64.80049896,65.40650177,30806000
05/05/2020,67.28438568,67.4509964,68.55049896,66.75150299,66.875,39666000
06/05/2020,67.10533142,67.27149963,68.43450165,67.25650024,67.90000153,31732000
07/05/2020,68.29488373,68.46399689,68.80000305,67.6269989,68.06549835,30652000
08/05/2020,69.04602814,69.21700287,69.83200073,68.60050201,69.09100342,33326000
11/05/2020,70.00614929,70.17949677,70.77649689,68.77500153,68.83950043,32718000
12/05/2020,68.58916473,68.75900269,70.71649933,68.72550201,70.41100311,33918000
