,Date,Adj Close,Close,High,Low,Open,Volume,MA50,MA200,Previous day closing price,Change in price,Percent change in price,Previous day volume,Change in volue,Percent change in volume
131,11/07/2019,200.625946,201.2299957,203.8000031,200.2100067,203.2599945,13678500,185.996599728,,202.7299957,-1.5,-0.0073990037577847945,20571700.0,-6893200.0,-0.3350816898943695
132,12/07/2019,204.2550049,204.8699951,205.3000031,199.1600037,199.6799927,15366300,186.23339965399998,,201.2299957,3.639999400000022,0.0180887515667727,13678500.0,1687800.0,0.12339072266695905
133,15/07/2019,203.2979126,203.9100037,205.3300018,201.8200073,204.25,16030300,186.46099975200002,,204.8699951,-0.9599914000000069,-0.004685856508813924,15366300.0,664000.0,0.043211443223157175
134,16/07/2019,203.2281036,203.8399963,205.4700012,203.1000061,203.8899994,12132700,186.628399654,,203.9100037,-0.0700074000000086,-0.00034332499009226414,16030300.0,-3897600.0,-0.24313955446872482
135,17/07/2019,201.1942291,201.8000031,204.3600006,201.5899963,204.1799927,12083700,186.786799618,,203.8399963,-2.039993199999998,-0.010007816115722656,12132700.0,-49000.0,-0.004038672348281924
136,18/07/2019,200.1772919,200.7799988,202.4700012,199.3800049,200.1499939,11937900,187.006999508,,201.8000031,-1.0200043000000107,-0.00505453064584227,12083700.0,-145800.0,-0.012065840760694169
137,19/07/2019,197.7645569,198.3600006,202.3300018,198.0700073,202.1799927,12098300,187.183399654,,200.7799988,-2.4199981999999807,-0.012052984433029046,11937900.0,160400.0,0.013436198996473525
138,22/07/2019,201.712677,202.3200073,202.5700073,198.8099976,199.9100037,13589000,187.456799922,,198.3600006,3.9600066999999797,0.01996373607593127,12098300.0,1490700.0,0.1232156583982873
139,23/07/2019,201.752533,202.3600006,204.2400055,200.9600067,202.8399963,14583700,187.737200008,,202.3200073,0.039993300000020326,0.00019767348041233035,13589000.0,994700.0,0.07319891088380315
140,24/07/2019,204.0456543,204.6600037,204.8099976,197.2200012,197.6300049,32532500,188.199600216,,202.3600006,2.300003099999998,0.011365897871024266,14583700.0,17948800.0,1.23074391272448
141,25/07/2019,200.1074982,200.7100067,208.6600037,198.2599945,206.6999969,39889900,188.599200436,,204.6600037,-3.949996999999996,-0.019300287934080562,32532500.0,7357400.0,0.22615538307845995
142,26/07/2019,199.1503754,199.75,202.8800049,196.25,200.1900024,24434000,188.86880035,,200.7100067,-0.9600067000000081,-0.004783053499843315,39889900.0,-15455900.0,-0.38746399464526105
143,29/07/2019,195.3518219,195.9400024,199.6300049,195.3000031,199.0,16530800,189.047800288,,199.75,-3.8099976000000026,-0.019073830287859805,24434000.0,-7903200.0,-0.3234509290333142
144,30/07/2019,196.4485016,197.0399933,198.7100067,193.5,195.3899994,11903600,189.282600092,,195.9400024,1.0999908999999946,0.005613916946650033,16530800.0,-4627200.0,-0.27991385776852906
145,31/07/2019,193.6469421,194.2299957,198.7599945,192.6799927,196.9499969,14593500,189.512799982,,197.0399933,-2.8099976000000026,-0.0142610520480565,11903600.0,2689900.0,0.2259736550287308
