,Date,Adj Close,Close,High,Low,Open,Volume,MA50,MA200,Previous day closing price,Change in price,Percent change in price,Previous day volume,Change in volue,Percent change in volume
0,02/01/2019,76.95649719,76.95649719,77.66799927,73.04650116,73.26000214,159662000,,,,,,,,
1,03/01/2019,75.01399994,75.01399994,76.90000153,74.85549927,76.00050354,139512000,,,76.95649719,-1.9424972499999882,-0.02524149774130313,159662000.0,-20150000.0,-0.12620410617429323
2,04/01/2019,78.76950073,78.76950073,79.69999695,75.91549683,76.5,183652000,,,75.01399994,3.7555007899999993,0.05006399862697419,139512000.0,44140000.0,0.3163885543895866
3,07/01/2019,81.47550201,81.47550201,81.72799683,79.45950317,80.1155014,159864000,,,78.76950073,2.7060012799999953,0.034353414137731075,183652000.0,-23788000.0,-0.12952758477990978
4,08/01/2019,82.82900238,82.82900238,83.83049774,80.83049774,83.23449707,177628000,,,81.47550201,1.3535003700000061,0.016612359992993708,159864000.0,17764000.0,0.11111945153380365
5,09/01/2019,82.97100067,82.97100067,83.38999939,82.06999969,82.64900208,126976000,,,82.82900238,0.14199828999998942,0.0017143547057167918,177628000.0,-50652000.0,-0.2851577454004999
6,10/01/2019,82.81099701,82.81099701,83.16249847,81.08100128,82.05049896,130154000,,,82.97100067,-0.160003660000001,-0.001928428712537511,126976000.0,3178000.0,0.025028351814516236
7,11/01/2019,82.02799988,82.02799988,83.01450348,81.81099701,82.02749634,93724000,,,82.81099701,-0.7829971299999983,-0.009455231288972965,130154000.0,-36430000.0,-0.2798991963366474
8,14/01/2019,80.86049652,80.86049652,82.41000366,79.75749969,80.75,120118000,,,82.02799988,-1.1675033599999978,-0.014232985830545108,93724000.0,26394000.0,0.28161410097733763
9,15/01/2019,83.72799683,83.72799683,83.75800323,81.30049896,81.59999847,119970000,,,80.86049652,2.867500309999997,0.03546231390368404,120118000.0,-148000.0,-0.0012321217469488666
10,16/01/2019,84.18900299,84.18900299,85.25,83.79399872,84.21099854,127338000,,,83.72799683,0.4610061600000108,0.005505997724226441,119970000.0,7368000.0,0.06141535383845964
11,17/01/2019,84.66100311,84.66100311,85.00849915,83.875,84.0,84178000,,,84.18900299,0.4720001199999899,0.005606434370722502,127338000.0,-43160000.0,-0.3389404576795615
12,18/01/2019,84.80999756,84.80999756,85.80999756,84.57700348,85.59999847,120410000,,,84.66100311,0.14899445000000355,0.0017598946920864833,84178000.0,36232000.0,0.4304212502078928
13,22/01/2019,81.60849762,81.60849762,84.09349823,80.51000214,84.05000305,128336000,,,84.80999756,-3.201499940000005,-0.037749086571250756,120410000.0,7926000.0,0.06582509758325727
14,23/01/2019,82.00099945,82.00099945,82.87149811,80.59999847,82.80000305,104504000,,,81.60849762,0.3925018300000005,0.004809570589421108,128336000.0,-23832000.0,-0.18570003740182017
15,24/01/2019,82.74649811,82.74649811,82.86299896,81.58899689,82.05349731,81798000,,,82.00099945,0.7454986600000097,0.009091336264194894,104504000.0,-22706000.0,-0.2172739799433514
16,25/01/2019,83.52850342,83.52850342,84.1740036,83.08049774,83.52500153,98918000,,,82.74649811,0.7820053100000024,0.00945061516634138,81798000.0,17120000.0,0.20929607080857715
17,28/01/2019,81.89450073,81.89450073,82.25,80.70449829,82.17949677,96754000,,,83.52850342,-1.6340026900000026,-0.01956221676550185,98918000.0,-2164000.0,-0.021876705958470688
18,29/01/2019,79.69400024,79.69400024,81.6190033,79.53600311,81.56349945,92656000,,,81.89450073,-2.2005004900000102,-0.02686994206430171,96754000.0,-4098000.0,-0.042354838042871656
19,30/01/2019,83.52149963,83.52149963,83.84750366,80.98400116,81.15000153,115676000,,,79.69400024,3.82749939,0.04802744721652075,92656000.0,23020000.0,0.24844586427214654
20,31/01/2019,85.93650055,85.93650055,86.82050323,83.95400238,84.64250183,218206000,,,83.52149963,2.4150009200000113,0.028914721726722492,115676000.0,102530000.0,0.8863549915280611
21,01/02/2019,81.31150055,81.31150055,83.65299988,81.10050201,81.94400024,230124000,,,85.93650055,-4.625,-0.05381880772895864,218206000.0,11918000.0,0.05461811315912479
22,04/02/2019,81.66549683,81.66549683,82.48149872,80.67500305,81.15000153,98582000,,,81.31150055,0.35399627999998984,0.004353581936202389,230124000.0,-131542000.0,-0.5716135648606838
23,05/02/2019,82.94049835,82.94049835,83.26300049,82.125,82.16699982,89062000,,,81.66549683,1.2750015200000036,0.015612487151754229,98582000.0,-9520000.0,-0.09656935343166095
24,06/02/2019,82.01300049,82.01300049,83.61299896,81.66699982,83.53749847,78798000,,,82.94049835,-0.9274978600000026,-0.011182689740855678,89062000.0,-10264000.0,-0.11524555927331526
25,07/02/2019,80.71849823,80.71849823,81.27700043,79.64550018,81.25,92532000,,,82.01300049,-1.2945022600000016,-0.01578411047353212,78798000.0,13734000.0,0.17429376380111172
26,08/02/2019,79.41100311,79.41100311,79.42949677,78.33799744,79.30000305,113150000,,,80.71849823,-1.3074951199999987,-0.01619820919207904,92532000.0,20618000.0,0.22282021354774573
27,11/02/2019,79.55000305,79.55000305,80.46450043,79.30000305,80.0490036,66346000,,,79.41100311,0.13899994000000504,0.0017503864018373338,113150000.0,-46804000.0,-0.41364560318161736
28,12/02/2019,81.90049744,81.90049744,81.97000122,79.94400024,80.19999695,97172000,,,79.55000305,2.3504943899999944,0.029547382776624387,66346000.0,30826000.0,0.4646248455068882
29,13/02/2019,82.0,82.0,82.81900024,81.85549927,82.34999847,71206000,,,81.90049744,0.09950256000000479,0.0012149200934084003,97172000.0,-25966000.0,-0.2672168937554028
30,14/02/2019,81.13249969,81.13249969,81.89499664,80.3030014,81.22499847,82410000,,,82.0,-0.8675003099999969,-0.010579272073170665,71206000.0,11204000.0,0.15734629104288955
31,15/02/2019,80.39749908,80.39749908,81.44550323,80.22499847,81.39299774,86878000,,,81.13249969,-0.7350006100000002,-0.009059262475683227,82410000.0,4468000.0,0.054216721271690416
32,19/02/2019,81.3789978,81.3789978,81.69999695,80.02799988,80.05000305,73634000,,,80.39749908,0.9814987199999905,0.012208075266412655,86878000.0,-13244000.0,-0.1524436566219296
33,20/02/2019,81.10500336,81.10500336,81.74649811,80.5059967,81.5,66752000,,,81.3789978,-0.2739944399999956,-0.003366893761377776,73634000.0,-6882000.0,-0.09346225928239671
34,21/02/2019,80.97200012,80.97200012,81.1780014,80.04550171,80.99250031,69668000,,,81.10500336,-0.13300323999999364,-0.001639889457986099,66752000.0,2916000.0,0.043684084372003884
35,22/02/2019,81.57800293,81.57800293,81.74700165,81.0585022,81.17500305,61924000,,,80.97200012,0.6060028099999926,0.0074841032591748125,69668000.0,-7744000.0,-0.11115576735373489
36,25/02/2019,81.65000153,81.65000153,82.73000336,81.51950073,82.07250214,63690000,,,81.57800293,0.07199860000000058,0.0008825737014153123,61924000.0,1766000.0,0.02851882953297591
37,26/02/2019,81.81999969,81.81999969,81.99949646,80.8065033,81.2990036,53316000,,,81.65000153,0.16999816000000578,0.002082034988542425,63690000.0,-10374000.0,-0.1628827131417805
38,27/02/2019,82.05449677,82.05449677,82.09049988,80.75499725,81.40899658,62976000,,,81.81999969,0.23449707999999703,0.002866011743931418,53316000.0,9660000.0,0.18118388476254776
39,28/02/2019,81.99150085,81.99150085,82.58850098,81.6914978,81.76249695,60518000,,,82.05449677,-0.06299592000000587,-0.0007677326957057362,62976000.0,-2458000.0,-0.03903074186991873
40,01/03/2019,83.58650208,83.58650208,83.71299744,82.55000305,82.75650024,99498000,,,81.99150085,1.5950012300000083,0.019453250806056088,60518000.0,38980000.0,0.6441058858521431
41,04/03/2019,84.8085022,84.8085022,85.47149658,83.71800232,84.25,123348000,,,83.58650208,1.2220001200000041,0.014619586770486359,99498000.0,23850000.0,0.23970331061930894
42,05/03/2019,84.62149811,84.62149811,85.38999939,84.45050049,85.14749908,73630000,,,84.8085022,-0.18700409000000207,-0.00220501583153776,123348000.0,-49718000.0,-0.40307098615299797
43,06/03/2019,83.44750214,83.44750214,84.88749695,83.41400146,84.79850006,79920000,,,84.62149811,-1.173995970000007,-0.013873495461802388,73630000.0,6290000.0,0.085427135678392
44,07/03/2019,81.29750061,81.29750061,83.48750305,81.02549744,83.36849976,99140000,,,83.44750214,-2.1500015299999973,-0.02576472003191821,79920000.0,19220000.0,0.24049049049049054
45,08/03/2019,81.04000092,81.04000092,81.13600159,79.32849884,80.20050049,93340000,,,81.29750061,-0.25749969000000306,-0.003167375233775971,99140000.0,-5800000.0,-0.05850312689126491
