,Date,Adj Close,Close,High,Low,Open,Volume,MA50,MA200,Previous day closing price,Change in price,Percent change in price,Previous day volume,Change in volue,Percent change in volume
12,18/01/2019,37.48713303,39.20500183,39.47000122,38.99499893,39.375,135004000,,,38.96500015,0.24000167999999888,0.006159416888902536,119284800.0,15719200.0,0.1317787345914987
13,22/01/2019,36.64570236,38.32500076,39.18249893,38.15499878,39.10250092,121576000,,,39.20500183,-0.8800010699999987,-0.02244614281146684,135004000.0,-13428000.0,-0.09946371959349354
14,23/01/2019,36.79389954,38.47999954,38.78499985,37.92499924,38.53749847,92522400,,,38.32500076,0.15499877999999967,0.004044325555807138,121576000.0,-29053600.0,-0.23897479765743235
15,24/01/2019,36.50227356,38.17499924,38.61999893,37.93500137,38.52750015,101766000,,,38.47999954,-0.3050003000000032,-0.007926203317205172,92522400.0,9243600.0,0.09990661720837335
16,25/01/2019,37.71183014,39.43999863,39.53250122,38.58000183,38.86999893,134142000,,,38.17499924,1.2649993899999998,0.033136854359764545,101766000.0,32376000.0,0.3181416190083133
17,28/01/2019,37.3628273,39.07500076,39.08250046,38.41500092,38.94749832,104768400,,,39.43999863,-0.3649978699999963,-0.009254510209905531,134142000.0,-29373600.0,-0.21897392315605846
18,29/01/2019,36.97558212,38.66999817,39.53250122,38.52750015,39.0625,166348800,,,39.07500076,-0.40500259000000227,-0.01036474938254106,104768400.0,61580400.0,0.5877764669499581
19,30/01/2019,39.50228882,41.3125,41.53749847,40.05749893,40.8125,244439200,,,38.66999817,2.6425018300000005,0.06833467688265982,166348800.0,78090400.0,0.4694377116035704
20,31/01/2019,39.78676224,41.61000061,42.25,41.13999939,41.52750015,162958400,,,41.3125,0.29750061000000017,0.0072012250529500665,244439200.0,-81480800.0,-0.33333769706331884
21,01/02/2019,39.80588531,41.63000107,42.24499893,41.48249817,41.74000168,130672400,,,41.61000061,0.020000459999998554,0.00048066473700525414,162958400.0,-32286000.0,-0.1981241838407839
22,04/02/2019,40.9365654,42.8125,42.91500092,41.81999969,41.85250092,125982000,,,41.63000107,1.1824989300000013,0.02840496996412889,130672400.0,-4690400.0,-0.03589434341146258
23,05/02/2019,41.63696289,43.54499817,43.77000046,43.08750153,43.21500015,144406400,,,42.8125,0.7324981699999995,0.017109446306569298,125982000.0,18424400.0,0.14624628915241855
24,06/02/2019,41.65130997,43.56000137,43.89250183,43.21250153,43.66249847,112958400,,,43.54499817,0.015003200000002437,0.00034454473832856713,144406400.0,-31448000.0,-0.21777428147228928
25,07/02/2019,40.86245728,42.73500061,43.48500061,42.58499908,43.09999847,126966800,,,43.56000137,-0.8250007600000018,-0.0189394107909322,112958400.0,14008400.0,0.12401379622940834
26,08/02/2019,40.9104805,42.60250092,42.66500092,42.10499954,42.24750137,95280000,,,42.73500061,-0.13249969000000306,-0.003100495802239367,126966800.0,-31686800.0,-0.24956760349949747
27,11/02/2019,40.67520142,42.35749817,42.80250168,42.3125,42.76250076,83973600,,,42.60250092,-0.2450027499999976,-0.005750900644543644,95280000.0,-11306400.0,-0.11866498740554154
28,12/02/2019,41.02570724,42.72249985,42.75,42.42499924,42.52500153,89134000,,,42.35749817,0.3650016799999989,0.008617168052161173,83973600.0,5160400.0,0.0614526470223975
29,13/02/2019,40.85525894,42.54499817,43.11999893,42.47999954,42.84749985,89960800,,,42.72249985,-0.17750167999999888,-0.004154758748275755,89134000.0,826800.0,0.009275921646060947
30,14/02/2019,41.0041008,42.70000076,42.81499863,42.34500122,42.42750168,87342800,,,42.54499817,0.15500259000000227,0.0036432623496809313,89960800.0,-2618000.0,-0.029101564236867605
31,15/02/2019,40.91288376,42.60499954,42.92499924,42.4375,42.8125,98507200,,,42.70000076,-0.09500122000000033,-0.0022248528878012763,87342800.0,11164400.0,0.12782278562171134
32,19/02/2019,41.03531647,42.73249817,42.86000061,42.37250137,42.42750168,75891200,,,42.60499954,0.12749862999999806,0.0029925743780443437,98507200.0,-22616000.0,-0.22958727889941044
33,20/02/2019,41.2993927,43.00749969,43.33000183,42.74750137,42.79750061,104457600,,,42.73249817,0.27500152000000355,0.006435418750993183,75891200.0,28566400.0,0.37641254849047057
34,21/02/2019,41.06651306,42.76499939,43.09249878,42.57500076,42.95000076,68998800,,,43.00749969,-0.24250030000000322,-0.005638558431621421,104457600.0,-35458800.0,-0.3394563918757467
35,22/02/2019,41.52505493,43.24250031,43.25,42.84500122,42.89500046,75652800,,,42.76499939,0.4775009199999971,0.01116569453550964,68998800.0,6654000.0,0.09643645976451753
36,25/02/2019,41.82754135,43.55749893,43.96749878,43.48749924,43.54000092,87493600,,,43.24250031,0.31499862000000434,0.007284468237077402,75652800.0,11840800.0,0.15651502654230898
37,26/02/2019,41.85155487,43.58250046,43.82500076,43.29249954,43.42750168,68280800,,,43.55749893,0.025001529999997274,0.0005739891089746596,87493600.0,-19212800.0,-0.21959091865004987
38,27/02/2019,41.9811821,43.71749878,43.75,43.18249893,43.30250168,111341600,,,43.58250046,0.13499832000000112,0.0030975349870965285,68280800.0,43060800.0,0.6306428747173436
39,28/02/2019,41.56826782,43.28749847,43.72750092,43.22999954,43.58000183,112861600,,,43.71749878,-0.43000030999999694,-0.009835885446326409,111341600.0,1520000.0,0.013651680953030931
40,01/03/2019,42.00519943,43.74250031,43.78749847,43.22249985,43.56999969,103544800,,,43.28749847,0.4550018399999942,0.010511160406169617,112861600.0,-9316800.0,-0.08255066382188447
41,04/03/2019,42.21646118,43.96250153,44.4375,43.49250031,43.92250061,109744800,,,43.74250031,0.22000122000000033,0.005029461472043639,103544800.0,6200000.0,0.059877463667900255
42,05/03/2019,42.13963699,43.88249969,44.0,43.63499832,43.98500061,78949600,,,43.96250153,-0.08000183999999422,-0.001819774517275885,109744800.0,-30795200.0,-0.280607372741123
43,06/03/2019,41.89716339,43.63000107,43.87250137,43.48500061,43.66749954,83241600,,,43.88249969,-0.25249862000000434,-0.005753970757904292,78949600.0,4292000.0,0.054363796650014784
44,07/03/2019,41.41221237,43.125,43.61000061,43.00500107,43.46749878,99185600,,,43.63000107,-0.5050010699999987,-0.011574628870390735,83241600.0,15944000.0,0.1915388459616345
45,08/03/2019,41.51064301,43.22750092,43.26750183,42.375,42.58000183,95997600,,,43.125,0.10250091999999711,0.00237683292753621,99185600.0,-3188000.0,-0.03214176251391332
46,11/03/2019,42.94866943,44.72499847,44.77999878,43.83750153,43.87250137,128044000,,,43.22750092,1.4974975500000056,0.03464224204798194,95997600.0,32046400.0,0.3338250122919739
47,12/03/2019,43.43121338,45.22750092,45.66749954,44.84249878,45.0,129870400,,,44.72499847,0.5025024499999944,0.011235382161881136,128044000.0,1826400.0,0.014263846802661684
48,13/03/2019,43.62327957,45.42750168,45.82500076,45.22999954,45.5625,124130000,,,45.22750092,0.20000076000000178,0.004422105045197355,129870400.0,-5740400.0,-0.044200988061944835
49,14/03/2019,44.10822296,45.93249893,46.02500153,45.63999939,45.97499847,94318000,41.359249878,,45.42750168,0.5049972500000024,0.0111165534384281,124130000.0,-29812000.0,-0.24016756626117775
50,15/03/2019,44.68198395,46.52999878,46.83250046,45.93500137,46.21250153,156171600,41.500249862800004,,45.93249893,0.5974998499999984,0.01300821561897969,94318000.0,61853600.0,0.655798469009097
51,18/03/2019,45.13811493,47.00500107,47.09749985,46.44749832,46.45000076,104879200,41.729399872,,46.52999878,0.47500228999999905,0.010208517138499573,156171600.0,-51292400.0,-0.32843615612569765
52,19/03/2019,44.78041458,46.63249969,47.24750137,46.47999954,47.08750153,126585600,41.9207498932,,47.00500107,-0.37250137999999566,-0.007924718041071088,104879200.0,21706400.0,0.20696572819014647
53,20/03/2019,45.17173004,47.04000092,47.37250137,46.18249893,46.55749893,124140800,42.12189994820001,,46.63249969,0.40750122999999405,0.008738567151856502,126585600.0,-2444800.0,-0.01931341321603719
54,21/03/2019,46.83542252,48.77249908,49.08250046,47.45249939,47.50500107,204136800,42.3435999298,,47.04000092,1.7324981600000058,0.03683031730689024,124140800.0,79996000.0,0.6443973294839409
55,22/03/2019,45.86553574,47.76250076,49.42250061,47.69499969,48.83499908,169630800,42.532299957199996,,48.77249908,-1.0099983200000011,-0.020708356944009187,204136800.0,-34506000.0,-0.1690337068083756
56,25/03/2019,45.31096649,47.18500137,47.99499893,46.65000153,47.87749863,175381200,42.706999969399995,,47.76250076,-0.5774993899999998,-0.012091062670731012,169630800.0,5750400.0,0.033899504099491384
57,26/03/2019,44.84282303,46.69749832,48.22000122,46.14500046,47.91500092,199202000,42.8794999694,,47.18500137,-0.4875030500000008,-0.010331737540437036,175381200.0,23820800.0,0.13582299585132263
58,27/03/2019,45.24614334,47.11750031,47.43999863,46.63750076,47.1875,119393600,43.071849975599996,,46.69749832,0.42000198999999583,0.008994100435999464,199202000.0,-79808400.0,-0.40064055581771263
59,28/03/2019,45.30617905,47.18000031,47.38999939,46.88249969,47.23749924,83121600,43.2500999452,,47.11750031,0.0625,0.0013264710476743602,119393600.0,-36272000.0,-0.30380187882767584
60,29/03/2019,45.60145569,47.48749924,47.52000046,47.13499832,47.45750046,94256000,43.4251499178,,47.18000031,0.3074989300000013,0.00651756947815918,83121600.0,11134400.0,0.13395314815884207
61,01/04/2019,45.91114807,47.81000137,47.91999817,47.09500122,47.90999985,111448000,43.602049942200004,,47.48749924,0.3225021300000037,0.0067913058207189625,94256000.0,17192000.0,0.18239687659141057
62,02/04/2019,46.5785408,48.50500107,48.61500168,47.76250076,47.77249908,91062800,43.788049926999996,,47.81000137,0.6949996999999968,0.014536701110326566,111448000.0,-20385200.0,-0.18291221017873804
63,03/04/2019,46.89784241,48.83750153,49.125,48.28749847,48.3125,93087200,43.998299942399996,,48.50500107,0.33250045999999855,0.006854972738175036,91062800.0,2024400.0,0.02223081214282896
64,04/04/2019,46.97946167,48.92250061,49.09249878,48.28499985,48.69749832,76457200,44.2071499638,,48.83750153,0.08499908000000289,0.001740446938052198,93087200.0,-16630000.0,-0.17864969619883297
65,05/04/2019,47.29396057,49.25,49.27500153,48.98249817,49.11249924,74106400,44.428649979,,48.92250061,0.32749938999999983,0.006694248779528955,76457200.0,-2350800.0,-0.030746613791768462
66,08/04/2019,48.03817368,50.02500153,50.05749893,49.08499908,49.10499954,103526800,44.640350037,,49.25,0.7750015299999973,0.015736071675126917,74106400.0,29420400.0,0.39700214826249836
67,09/04/2019,47.89413071,49.875,50.71250153,49.80749893,50.08000183,143072800,44.8563500218,,50.02500153,-0.15000152999999727,-0.0029985312426236144,103526800.0,39546000.0,0.3819880456075142
68,10/04/2019,48.16300964,50.15499878,50.18500137,49.54499817,49.66999817,86781200,45.086050034,,49.875,0.27999877999999967,0.0056140106265663015,143072800.0,-56291600.0,-0.39344725202833797
69,11/04/2019,47.76209259,49.73749924,50.25,49.61000061,50.21250153,83603200,45.2545500188,,50.15499878,-0.41749954000000145,-0.00832418602642826,86781200.0,-3178000.0,-0.03662083492738055
70,12/04/2019,47.7428894,49.71749878,50.03499985,49.05250168,49.79999924,111042800,45.4166999822,,49.73749924,-0.020000459999998554,-0.0004021203378861138,83603200.0,27439600.0,0.32821231723187627
71,15/04/2019,47.82931519,49.80749893,49.96250153,49.50249863,49.64500046,70146400,45.5802499394,,49.71749878,0.09000015000000161,0.0018102308484635454,111042800.0,-40896400.0,-0.3682940271679028
72,16/04/2019,47.83411789,49.8125,50.34249878,49.63999939,49.86500168,102785600,45.7202499394,,49.80749893,0.00500106999999872,0.00010040797284416314,70146400.0,32639200.0,0.4653011416123991
73,17/04/2019,48.76558685,50.78250122,50.84500122,49.65250015,49.88499832,115627200,45.8650000004,,49.8125,0.9700012200000003,0.019473048331242193,102785600.0,12841600.0,0.12493578867078647
74,18/04/2019,48.94083786,50.96500015,51.03749847,50.63000107,50.77999878,96783200,46.01309997600001,,50.78250122,0.18249893000000128,0.003593736535531855,115627200.0,-18844000.0,-0.1629720342618346
75,22/04/2019,49.10169601,51.13249969,51.23500061,50.58499908,50.70750046,77758000,46.181049957599996,,50.96500015,0.16749954000000145,0.0032865601786915555,96783200.0,-19025200.0,-0.19657543871250382
76,23/04/2019,49.80990219,51.86999893,51.9375,50.97499847,51.10749817,93292000,46.3663999178,,51.13249969,0.7374992399999982,0.014423297207670771,77758000.0,15534000.0,0.19977365672985425
77,24/04/2019,49.73308182,51.79000092,52.11999893,51.76250076,51.84000015,70162400,46.5550499728,,51.86999893,-0.07999801000000417,-0.0015422789984623764,93292000.0,-23129600.0,-0.2479269390730181
78,25/04/2019,49.2817421,51.31999969,51.93999863,51.27999878,51.70750046,74172800,46.726999969599994,,51.79000092,-0.47000122999999405,-0.009075134613841906,70162400.0,4010400.0,0.057158820108776265
79,26/04/2019,49.04647446,51.07500076,51.25,50.52999878,51.22499847,74596400,46.897600021399995,,51.31999969,-0.24499893000000128,-0.0047739464434903844,74172800.0,423600.0,0.005710988394667549
80,29/04/2019,49.12089157,51.15250015,51.49250031,50.96500015,51.09999847,88818800,47.0666500092,,51.07500076,0.07749938999999983,0.0015173644414450127,74596400.0,14222400.0,0.1906579942195601
81,30/04/2019,48.17502594,50.16749954,50.84999847,49.77750015,50.76499939,186139600,47.2179000092,,51.15250015,-0.9850006100000002,-0.01925615770708322,88818800.0,97320800.0,1.0957229775678123
82,01/05/2019,50.53971481,52.63000107,53.82749939,52.30749893,52.47000122,259309200,47.41585006720001,,50.16749954,2.4625015299999973,0.04908559431064674,186139600.0,73169600.0,0.39308991745979904
83,02/05/2019,50.21081924,52.28749847,53.16249847,52.03250122,52.45999908,127985200,47.601450042799996,,52.63000107,-0.342502599999996,-0.006507744500032442,259309200.0,-131324000.0,-0.5064378741672104
84,03/05/2019,50.8350029,52.9375,52.95999908,52.55749893,52.72249985,83569600,47.804900055,,52.28749847,0.6500015299999973,0.01243129904891016,127985200.0,-44415600.0,-0.3470370011532583
85,06/05/2019,50.04997253,52.11999893,52.20999908,50.875,51.07249832,129772400,47.9824500274,,52.9375,-0.8175010699999987,-0.015442759291617425,83569600.0,46202800.0,0.5528661139936053
86,07/05/2019,48.70077515,50.71500015,51.85499954,50.20750046,51.47000122,155054800,48.1256000518,,52.11999893,-1.4049987799999997,-0.0269569994022254,129772400.0,25282400.0,0.19482108676421173
87,08/05/2019,48.7103653,50.72499847,51.33499908,50.4375,50.47499847,105358000,48.268450011999995,,50.71500015,0.009998320000001115,0.0001971471945267922,155054800.0,-49696800.0,-0.3205111999112572
88,09/05/2019,48.18702316,50.18000031,50.41999817,49.16500092,50.09999847,139634400,48.3977000426,,50.72499847,-0.5449981600000058,-0.010744173019982095,105358000.0,34276400.0,0.3253326752595911
89,10/05/2019,47.51945496,49.29499817,49.71250153,48.19250107,49.35499954,164834800,48.5178500366,,50.18000031,-0.8850021399999974,-0.017636551106669285,139634400.0,25200400.0,0.18047415250110288
90,13/05/2019,44.7576561,46.43000031,47.36999893,45.71250153,46.92750168,229722400,48.5716000366,,49.29499817,-2.8649978600000026,-0.058119443480243116,164834800.0,64887600.0,0.3936523112837824
91,14/05/2019,45.46618271,47.16500092,47.42499924,46.35250092,46.60250092,146118800,48.6356500244,,46.43000031,0.7350006100000002,0.015830295177527542,229722400.0,-83603600.0,-0.363933164549909
92,15/05/2019,46.01082993,47.72999954,47.9375,46.50500107,46.56750107,106178800,48.71260002139999,,47.16500092,0.5649986200000043,0.011979192387981508,146118800.0,-39940000.0,-0.27333922808016486
93,16/05/2019,45.80840302,47.52000046,48.11750031,47.20999908,47.47750092,132125600,48.7904000092,,47.72999954,-0.2099990800000029,-0.004399729353108728,106178800.0,25946800.0,0.24436893240458546
94,17/05/2019,45.54811478,47.25,47.72499847,46.68999863,46.73249817,131516400,48.8729000092,,47.52000046,-0.27000045999999855,-0.005681827806951922,132125600.0,-609200.0,-0.004610764303057069
95,20/05/2019,44.12382889,45.77249908,46.08750153,45.06999969,45.88000107,154449200,48.923799972400005,,47.25,-1.477500919999997,-0.031269860740740674,131516400.0,22932800.0,0.1743721695545195
96,21/05/2019,44.96973419,46.65000153,47.0,46.17499924,46.30500031,113459200,48.962300033599995,,45.77249908,0.8775024499999944,0.019170953468507834,154449200.0,-40990000.0,-0.26539470583207947
97,22/05/2019,44.0491333,45.69499969,46.42750168,45.63750076,46.16500092,118994400,48.971650009,,46.65000153,-0.9550018399999942,-0.020471635770169194,113459200.0,5535200.0,0.048785819043321244
98,23/05/2019,43.29722977,44.91500092,45.13499832,44.45249939,44.95000076,146118800,48.96139999379999,,45.69499969,-0.779998770000006,-0.017069674478424446,118994400.0,27124400.0,0.2279468613649045
99,24/05/2019,43.13093948,44.74250031,45.53499985,44.65499878,45.04999924,94858800,48.9376000214,,44.91500092,-0.17250061000000017,-0.003840601279453293,146118800.0,-51260000.0,-0.35081043643939036
100,28/05/2019,42.9526062,44.55749893,45.14749908,44.47750092,44.72999954,111792800,48.8981500244,,44.74250031,-0.18500137999999566,-0.0041348020052122125,94858800.0,16934000.0,0.17851796564999778
101,29/05/2019,42.74776077,44.34500122,44.83750153,44.0,44.10499954,113924800,48.8449500274,,44.55749893,-0.21249771000000095,-0.004769067274934646,111792800.0,2132000.0,0.019070995627625376
102,30/05/2019,42.96947861,44.57500076,44.80749893,44.16749954,44.48749924,84873600,48.80380004880001,,44.34500122,0.22999954000000145,0.005186594512850418,113924800.0,-29051200.0,-0.255003300422735
103,31/05/2019,42.19106293,43.76750183,44.49750137,43.74750137,44.05749893,108174400,48.738350067,,44.57500076,-0.8074989300000013,-0.01811551130077871,84873600.0,23300800.0,0.2745353089771143
104,03/06/2019,41.76449585,43.32500076,44.47999954,42.56750107,43.90000153,161584400,48.62940010060001,,43.76750183,-0.4425010699999987,-0.010110265642273686,108174400.0,53410000.0,0.4937397387921727
105,04/06/2019,43.2924118,44.90999985,44.95750046,43.63000107,43.86000061,123872000,48.5723500824,,43.32500076,1.5849990899999966,0.036583936807760065,161584400.0,-37712400.0,-0.23339134223353242
106,05/06/2019,43.99129486,45.63499832,46.24750137,45.28499985,46.06999969,119093600,48.54135002140001,,44.90999985,0.7249984700000027,0.016143363892707763,123872000.0,-4778400.0,-0.038575303539137185
107,06/06/2019,44.63716125,46.30500031,46.36750031,45.53749847,45.77000046,90105200,48.533500061199994,,45.63499832,0.6700019899999958,0.01468175774439251,119093600.0,-28988400.0,-0.24340854588323801
108,07/06/2019,45.82526398,47.53749847,47.97999954,46.44250107,46.62749863,122737600,48.5419000244,,46.30500031,1.2324981600000058,0.02661695609002801,90105200.0,32632400.0,0.36215889870950835
109,10/06/2019,46.41088104,48.14500046,48.84249878,47.90499878,47.95249939,104883600,48.5612000274,,47.53749847,0.6075019899999958,0.0127794269692878,122737600.0,-17854000.0,-0.1454647964437955
110,11/06/2019,46.94829941,48.70249939,49.0,48.40000153,48.71500015,107731600,48.5855000304,,48.14500046,0.5574989300000013,0.011579580946586177,104883600.0,2848000.0,0.027153911574354872
111,12/06/2019,46.79888535,48.54750061,48.99250031,48.34749985,48.48749924,73012800,48.6002500152,,48.70249939,-0.15499877999999967,-0.003182563152638207,107731600.0,-34718800.0,-0.3222712741665398
112,13/06/2019,46.78923798,48.53749847,49.19749832,48.40000153,48.67499924,86698400,48.6008999632,,48.54750061,-0.01000213999999744,-0.00020602790822021877,73012800.0,13685600.0,0.18744110621699206
113,14/06/2019,46.44944382,48.18500137,48.39749908,47.57500076,47.88750076,75046000,48.58784995999999,,48.53749847,-0.3524971000000008,-0.007262366440616508,86698400.0,-11652400.0,-0.134401557583531
114,17/06/2019,46.72657776,48.47249985,48.74000168,48.04249954,48.22499847,58676400,48.5788499448,,48.18500137,0.28749847999999645,0.005966555397443507,75046000.0,-16369600.0,-0.2181275484369587
115,18/06/2019,47.82552338,49.61249924,50.07249832,48.80250168,49.01250076,106204000,48.586099929599996,,48.47249985,1.1399993899999998,0.023518477353711376,58676400.0,47527600.0,0.8099951598939268
116,19/06/2019,47.68574905,49.46749878,49.97000122,49.32749939,49.91999817,84496800,48.574949874599994,,49.61249924,-0.14500045999999855,-0.002922659858326404,106204000.0,-21707200.0,-0.20439154834092876
117,20/06/2019,48.06893539,49.86500168,50.15250015,49.50749969,50.09249878,86056000,48.574749908200005,,49.46749878,0.3975028999999992,0.008035637737979107,84496800.0,1559200.0,0.01845276980903421
118,21/06/2019,47.90505219,49.69499969,50.21250153,49.53749847,49.70000076,191202400,48.565549926399996,,49.86500168,-0.17000198999999583,-0.003409244645993459,86056000.0,105146400.0,1.2218369433857021
119,24/06/2019,47.85686874,49.64500046,50.04000092,49.54249954,49.63499832,72881600,48.5636999508,,49.69499969,-0.0499992300000045,-0.0010061219501338314,191202400.0,-118320800.0,-0.6188248683070924
120,25/06/2019,47.13145447,48.89250183,49.81499863,48.82249832,49.60749817,84281200,48.54720001180001,,49.64500046,-0.7524986299999981,-0.015157591359200473,72881600.0,11399600.0,0.15641259247876005
121,26/06/2019,48.15086746,49.95000076,50.24750137,49.33750153,49.44250107,104270000,48.550050048399996,,48.89250183,1.0574989300000013,0.021629061521068138,84281200.0,19988800.0,0.237167956792262
122,27/06/2019,48.13640213,49.93500137,50.39250183,49.89250183,50.07249832,83598800,48.5525000758,,49.95000076,-0.014999389999999835,-0.00030028808351911795,104270000.0,-20671200.0,-0.19824685911575712
123,28/06/2019,47.69779587,49.47999954,49.875,49.26250076,49.66999817,124442400,48.5264500422,,49.93500137,-0.4550018300000005,-0.009111881796670107,83598800.0,40843600.0,0.4885668215333234
124,01/07/2019,48.57261658,50.38750076,51.12250137,50.16249847,50.79249954,109012000,48.514900054399995,,49.47999954,0.9075012200000003,0.018340768561777576,124442400.0,-15430400.0,-0.12399632279673167
125,02/07/2019,48.85698318,50.68249893,50.78250122,50.34000015,50.35250092,67740800,48.50590003920001,,50.38750076,0.2949981699999995,0.005854590236676005,109012000.0,-41271200.0,-0.3785931824019374
126,03/07/2019,49.26185989,51.10250092,51.11000061,50.67250061,50.81999969,45448000,48.490550079,,50.68249893,0.42000198999999583,0.008286923471948038,67740800.0,-22292800.0,-0.3290897066465114
127,05/07/2019,49.21848297,51.05749893,51.27000046,50.72499847,50.83750153,69062000,48.4759000392,,51.10250092,-0.04500198999999583,-0.0008806220672143983,45448000.0,23614000.0,0.5195828199260693
128,08/07/2019,48.20389175,50.00500107,50.34999847,49.60250092,50.20249939,101354400,48.4496000668,,51.05749893,-1.0524978600000026,-0.020613972130577363,69062000.0,32292400.0,0.4675856476788973
129,09/07/2019,48.49791336,50.31000137,50.37749863,49.70249939,49.79999924,82312000,48.434300079,,50.00500107,0.3050003000000032,0.006099395929880069,101354400.0,-19042400.0,-0.18787936192212673
130,10/07/2019,48.97748566,50.80749893,50.93249893,50.38999939,50.46250153,71588400,48.42740005459999,,50.31000137,0.49749755999999934,0.009888641352664651,82312000.0,-10723600.0,-0.13027991058411892
131,11/07/2019,48.62080765,50.4375,51.09749985,50.42750168,50.82749939,80767200,48.432800063799995,,50.80749893,-0.3699989300000013,-0.007282368504495151,71588400.0,9178800.0,0.1282163031999597
132,12/07/2019,48.99435806,50.82500076,51.0,50.54999924,50.61249924,70380800,48.39670005759999,,50.4375,0.3875007600000018,0.007682790780669135,80767200.0,-10386400.0,-0.12859675709941665
133,15/07/2019,49.45465851,51.30250168,51.46749878,51.0,51.02249908,67789600,48.3770001218,,50.82500076,0.4775009199999971,0.009395000744905069,70380800.0,-2591200.0,-0.036816859143402714
134,16/07/2019,49.28355026,51.125,51.52750015,50.875,51.14749908,67467200,48.3407501218,,51.30250168,-0.17750167999999888,-0.003459903010328169,67789600.0,-322400.0,-0.004755891759207875
135,17/07/2019,49.00640488,50.83750153,51.27249908,50.81750107,51.01250076,56430000,48.31510017379999,,51.125,-0.2874984700000027,-0.005623441955990294,67467200.0,-11037200.0,-0.16359356843028905
136,18/07/2019,49.56309891,51.41500092,51.47000122,50.92499924,51.0,74162400,48.3291001892,,50.83750153,0.5774993899999998,0.011359712271839406,56430000.0,17732400.0,0.3142371079213184
137,19/07/2019,48.82325363,50.64749908,51.625,50.59000015,51.44749832,83717200,48.3275502014,,51.41500092,-0.7675018399999942,-0.014927585845893487,74162400.0,9554800.0,0.12883617574404282
138,22/07/2019,49.93905258,51.80500031,51.80749893,50.90250015,50.91249847,89111600,48.3600502014,,50.64749908,1.157501229999994,0.022854064880314606,83717200.0,5394400.0,0.064435982092091
139,23/07/2019,50.32946777,52.20999908,52.22750092,51.82249832,52.11500168,73420800,48.4183502196,,51.80500031,0.40499877000000595,0.007817754417073663,89111600.0,-15690800.0,-0.17608033073135254
140,24/07/2019,50.28850555,52.16749954,52.28749847,51.79249954,51.91749954,59966400,48.5331002042,,52.20999908,-0.042499540000001446,-0.0008140115063951514,73420800.0,-13454400.0,-0.1832505230125523
141,25/07/2019,49.89085388,51.75500107,52.31000137,51.68249893,52.22249985,55638400,48.6249002072,,52.16749954,-0.4124984700000027,-0.0079071926704809,59966400.0,-4328000.0,-0.07217375063368825
142,26/07/2019,50.0643692,51.93500137,52.43249893,51.78499985,51.86999893,70475600,48.7090002438,,51.75500107,0.18000030000000322,0.0034779305628174217,55638400.0,14837200.0,0.2666719388048542
143,29/07/2019,50.53190994,52.41999817,52.65999985,52.11000061,52.11500168,86693600,48.807000198000004,,51.93500137,0.48499679999999756,0.00933853446050259,70475600.0,16218000.0,0.23012219832112102
144,30/07/2019,50.31500626,52.19499969,52.54000092,51.82749939,52.18999863,135742800,48.9059001918,,52.41999817,-0.22499847999999645,-0.004292226017832301,86693600.0,49049200.0,0.5657764817702806
